Timestamp;Feeder1;Feeder2;Temperature
2018-04-13T11:15:00+02:00[Europe/Luxembourg];1113;2286;19
2018-04-13T11:30:00+02:00[Europe/Luxembourg];1077;2283;19
2018-04-13T11:45:00+02:00[Europe/Luxembourg];1087;2190;19
2018-04-13T12:00:00+02:00[Europe/Luxembourg];1059;2202;19
2018-04-13T12:15:00+02:00[Europe/Luxembourg];1037;2278;19
2018-04-13T12:30:00+02:00[Europe/Luxembourg];1039;2185;19
2018-04-13T12:45:00+02:00[Europe/Luxembourg];1035;2167;19
2018-04-13T13:00:00+02:00[Europe/Luxembourg];1024;2139;19
2018-04-13T13:15:00+02:00[Europe/Luxembourg];1031;2193;19
2018-04-13T13:30:00+02:00[Europe/Luxembourg];973;2199;19
2018-04-13T13:45:00+02:00[Europe/Luxembourg];986;2152;19
2018-04-13T14:00:00+02:00[Europe/Luxembourg];989;2150;19
2018-04-13T14:15:00+02:00[Europe/Luxembourg];999;2132;19
2018-04-13T14:30:00+02:00[Europe/Luxembourg];927;2106;18
2018-04-13T14:45:00+02:00[Europe/Luxembourg];981;2159;18
2018-04-13T15:00:00+02:00[Europe/Luxembourg];1334;2026;18
2018-04-13T15:15:00+02:00[Europe/Luxembourg];1323;1977;18
2018-04-13T15:30:00+02:00[Europe/Luxembourg];1024;1921;17
2018-04-13T15:45:00+02:00[Europe/Luxembourg];809;1819;17
2018-04-13T16:00:00+02:00[Europe/Luxembourg];753;1809;17
2018-04-13T16:15:00+02:00[Europe/Luxembourg];711;1987;16
2018-04-13T16:30:00+02:00[Europe/Luxembourg];689;1799;16
2018-04-13T16:45:00+02:00[Europe/Luxembourg];873;1794;16
2018-04-13T17:00:00+02:00[Europe/Luxembourg];1155;1827;15
2018-04-13T17:15:00+02:00[Europe/Luxembourg];1122;1733;15
2018-04-13T17:30:00+02:00[Europe/Luxembourg];770;1793;15
2018-04-13T17:45:00+02:00[Europe/Luxembourg];544;1737;14
2018-04-13T18:00:00+02:00[Europe/Luxembourg];544;1695;14
2018-04-13T18:15:00+02:00[Europe/Luxembourg];850;1663;13
2018-04-13T18:30:00+02:00[Europe/Luxembourg];954;1635;13
2018-04-13T18:45:00+02:00[Europe/Luxembourg];927;1607;12
2018-04-13T19:00:00+02:00[Europe/Luxembourg];736;1499;12
2018-04-13T19:15:00+02:00[Europe/Luxembourg];986;1343;11
2018-04-13T19:30:00+02:00[Europe/Luxembourg];997;1279;11
2018-04-13T19:45:00+02:00[Europe/Luxembourg];964;1263;10
2018-04-13T20:00:00+02:00[Europe/Luxembourg];956;1247;9
2018-04-13T20:15:00+02:00[Europe/Luxembourg];973;1196;9
2018-04-13T20:30:00+02:00[Europe/Luxembourg];990;1230;8
2018-04-13T20:45:00+02:00[Europe/Luxembourg];1030;1202;8
2018-04-13T21:00:00+02:00[Europe/Luxembourg];1029;1257;7
2018-04-13T21:15:00+02:00[Europe/Luxembourg];979;1202;7
2018-04-13T21:30:00+02:00[Europe/Luxembourg];964;1146;6
2018-04-13T21:45:00+02:00[Europe/Luxembourg];947;1120;5
2018-04-13T22:00:00+02:00[Europe/Luxembourg];909;1102;5
2018-04-13T22:15:00+02:00[Europe/Luxembourg];897;1079;4
2018-04-13T22:30:00+02:00[Europe/Luxembourg];903;1058;3
2018-04-13T22:45:00+02:00[Europe/Luxembourg];931;1018;3
2018-04-13T23:00:00+02:00[Europe/Luxembourg];930;1035;2
2018-04-13T23:15:00+02:00[Europe/Luxembourg];907;989;1
2018-04-13T23:30:00+02:00[Europe/Luxembourg];866;967;1
2018-04-13T23:45:00+02:00[Europe/Luxembourg];867;958;0
2018-04-14T00:00:00+02:00[Europe/Luxembourg];868;961;0
2018-04-14T00:15:00+02:00[Europe/Luxembourg];846;940;0
2018-04-14T00:30:00+02:00[Europe/Luxembourg];867;928;1
2018-04-14T00:45:00+02:00[Europe/Luxembourg];855;931;1
2018-04-14T01:00:00+02:00[Europe/Luxembourg];862;909;2
2018-04-14T01:15:00+02:00[Europe/Luxembourg];849;881;3
2018-04-14T01:30:00+02:00[Europe/Luxembourg];824;868;3
2018-04-14T01:45:00+02:00[Europe/Luxembourg];801;860;4
2018-04-14T02:00:00+02:00[Europe/Luxembourg];795;865;5
2018-04-14T02:15:00+02:00[Europe/Luxembourg];790;839;5
2018-04-14T02:30:00+02:00[Europe/Luxembourg];806;833;6
2018-04-14T02:45:00+02:00[Europe/Luxembourg];808;829;7
2018-04-14T03:00:00+02:00[Europe/Luxembourg];773;849;7
2018-04-14T03:15:00+02:00[Europe/Luxembourg];761;848;8
2018-04-14T03:30:00+02:00[Europe/Luxembourg];772;823;8
2018-04-14T03:45:00+02:00[Europe/Luxembourg];799;836;9
2018-04-14T04:00:00+02:00[Europe/Luxembourg];785;823;10
2018-04-14T04:15:00+02:00[Europe/Luxembourg];783;844;10
2018-04-14T04:30:00+02:00[Europe/Luxembourg];793;833;11
2018-04-14T04:45:00+02:00[Europe/Luxembourg];807;833;11
2018-04-14T05:00:00+02:00[Europe/Luxembourg];841;830;12
2018-04-14T05:15:00+02:00[Europe/Luxembourg];817;831;12
2018-04-14T05:30:00+02:00[Europe/Luxembourg];799;854;13
2018-04-14T05:45:00+02:00[Europe/Luxembourg];796;871;13
2018-04-14T06:00:00+02:00[Europe/Luxembourg];615;899;14
2018-04-14T06:15:00+02:00[Europe/Luxembourg];332;919;14
2018-04-14T06:30:00+02:00[Europe/Luxembourg];296;960;15
2018-04-14T06:45:00+02:00[Europe/Luxembourg];248;910;15
2018-04-14T07:00:00+02:00[Europe/Luxembourg];179;919;15
2018-04-14T07:15:00+02:00[Europe/Luxembourg];208;905;16
2018-04-14T07:30:00+02:00[Europe/Luxembourg];201;943;16
2018-04-14T07:45:00+02:00[Europe/Luxembourg];178;951;16
2018-04-14T08:00:00+02:00[Europe/Luxembourg];179;930;17
2018-04-14T08:15:00+02:00[Europe/Luxembourg];215;949;17
2018-04-14T08:30:00+02:00[Europe/Luxembourg];226;974;17
2018-04-14T08:45:00+02:00[Europe/Luxembourg];269;1008;18
2018-04-14T09:00:00+02:00[Europe/Luxembourg];243;981;18
2018-04-14T09:15:00+02:00[Europe/Luxembourg];249;1026;18
2018-04-14T09:30:00+02:00[Europe/Luxembourg];252;999;18
2018-04-14T09:45:00+02:00[Europe/Luxembourg];278;1003;19
2018-04-14T10:00:00+02:00[Europe/Luxembourg];701;1018;19
2018-04-14T10:15:00+02:00[Europe/Luxembourg];807;1063;19
2018-04-14T10:30:00+02:00[Europe/Luxembourg];649;1098;19
2018-04-14T10:45:00+02:00[Europe/Luxembourg];331;1084;19
2018-04-14T11:00:00+02:00[Europe/Luxembourg];463;1046;19
2018-04-14T11:15:00+02:00[Europe/Luxembourg];649;1070;19
2018-04-14T11:30:00+02:00[Europe/Luxembourg];287;1099;19
2018-04-14T11:45:00+02:00[Europe/Luxembourg];288;1075;19
2018-04-14T12:00:00+02:00[Europe/Luxembourg];297;1040;19
2018-04-14T12:15:00+02:00[Europe/Luxembourg];592;1081;19
2018-04-14T12:30:00+02:00[Europe/Luxembourg];843;1065;19
2018-04-14T12:45:00+02:00[Europe/Luxembourg];809;1065;19
2018-04-14T13:00:00+02:00[Europe/Luxembourg];648;1094;19
2018-04-14T13:15:00+02:00[Europe/Luxembourg];321;1085;19
2018-04-14T13:30:00+02:00[Europe/Luxembourg];565;1073;19
2018-04-14T13:45:00+02:00[Europe/Luxembourg];777;1117;19
2018-04-14T14:00:00+02:00[Europe/Luxembourg];766;1062;19
2018-04-14T14:15:00+02:00[Europe/Luxembourg];805;1032;19
2018-04-14T14:30:00+02:00[Europe/Luxembourg];398;1006;18
2018-04-14T14:45:00+02:00[Europe/Luxembourg];715;1011;18
2018-04-14T15:00:00+02:00[Europe/Luxembourg];797;1031;18
2018-04-14T15:15:00+02:00[Europe/Luxembourg];783;1017;18
2018-04-14T15:30:00+02:00[Europe/Luxembourg];769;986;17
2018-04-14T15:45:00+02:00[Europe/Luxembourg];751;971;17
2018-04-14T16:00:00+02:00[Europe/Luxembourg];778;977;17
2018-04-14T16:15:00+02:00[Europe/Luxembourg];800;967;16
2018-04-14T16:30:00+02:00[Europe/Luxembourg];759;960;16
2018-04-14T16:45:00+02:00[Europe/Luxembourg];759;965;16
2018-04-14T17:00:00+02:00[Europe/Luxembourg];764;994;15
2018-04-14T17:15:00+02:00[Europe/Luxembourg];759;950;15
2018-04-14T17:30:00+02:00[Europe/Luxembourg];762;989;15
2018-04-14T17:45:00+02:00[Europe/Luxembourg];752;1058;14
2018-04-14T18:00:00+02:00[Europe/Luxembourg];783;1064;14
2018-04-14T18:15:00+02:00[Europe/Luxembourg];745;1068;13
2018-04-14T18:30:00+02:00[Europe/Luxembourg];749;1084;13
2018-04-14T18:45:00+02:00[Europe/Luxembourg];743;1086;12
2018-04-14T19:00:00+02:00[Europe/Luxembourg];702;1092;12
2018-04-14T19:15:00+02:00[Europe/Luxembourg];699;1070;11
2018-04-14T19:30:00+02:00[Europe/Luxembourg];712;1087;11
2018-04-14T19:45:00+02:00[Europe/Luxembourg];752;1108;10
2018-04-14T20:00:00+02:00[Europe/Luxembourg];776;1066;9
2018-04-14T20:15:00+02:00[Europe/Luxembourg];753;1054;9
2018-04-14T20:30:00+02:00[Europe/Luxembourg];753;1103;8
2018-04-14T20:45:00+02:00[Europe/Luxembourg];830;1163;8
2018-04-14T21:00:00+02:00[Europe/Luxembourg];870;1145;7
2018-04-14T21:15:00+02:00[Europe/Luxembourg];884;1180;7
2018-04-14T21:30:00+02:00[Europe/Luxembourg];883;1139;6
2018-04-14T21:45:00+02:00[Europe/Luxembourg];852;1169;5
2018-04-14T22:00:00+02:00[Europe/Luxembourg];839;1089;5
2018-04-14T22:15:00+02:00[Europe/Luxembourg];837;1087;4
2018-04-14T22:30:00+02:00[Europe/Luxembourg];894;1099;3
2018-04-14T22:45:00+02:00[Europe/Luxembourg];865;1078;3
2018-04-14T23:00:00+02:00[Europe/Luxembourg];863;1047;2
2018-04-14T23:15:00+02:00[Europe/Luxembourg];844;1021;1
2018-04-14T23:30:00+02:00[Europe/Luxembourg];846;1010;1
2018-04-14T23:45:00+02:00[Europe/Luxembourg];856;1017;0
2018-04-15T00:00:00+02:00[Europe/Luxembourg];793;977;0
2018-04-15T00:15:00+02:00[Europe/Luxembourg];795;952;0
2018-04-15T00:30:00+02:00[Europe/Luxembourg];814;932;1
2018-04-15T00:45:00+02:00[Europe/Luxembourg];832;949;1
2018-04-15T01:00:00+02:00[Europe/Luxembourg];849;932;2
2018-04-15T01:15:00+02:00[Europe/Luxembourg];807;900;3
2018-04-15T01:30:00+02:00[Europe/Luxembourg];817;925;3
2018-04-15T01:45:00+02:00[Europe/Luxembourg];806;932;4
2018-04-15T02:00:00+02:00[Europe/Luxembourg];817;897;5
2018-04-15T02:15:00+02:00[Europe/Luxembourg];816;877;5
2018-04-15T02:30:00+02:00[Europe/Luxembourg];778;898;6
2018-04-15T02:45:00+02:00[Europe/Luxembourg];776;889;7
2018-04-15T03:00:00+02:00[Europe/Luxembourg];777;879;7
2018-04-15T03:15:00+02:00[Europe/Luxembourg];801;872;8
2018-04-15T03:30:00+02:00[Europe/Luxembourg];788;862;8
2018-04-15T03:45:00+02:00[Europe/Luxembourg];754;890;9
2018-04-15T04:00:00+02:00[Europe/Luxembourg];764;867;10
2018-04-15T04:15:00+02:00[Europe/Luxembourg];777;850;10
2018-04-15T04:30:00+02:00[Europe/Luxembourg];803;843;11
2018-04-15T04:45:00+02:00[Europe/Luxembourg];820;854;11
2018-04-15T05:00:00+02:00[Europe/Luxembourg];782;880;12
2018-04-15T05:15:00+02:00[Europe/Luxembourg];769;852;12
2018-04-15T05:30:00+02:00[Europe/Luxembourg];775;858;13
2018-04-15T05:45:00+02:00[Europe/Luxembourg];816;884;13
2018-04-15T06:00:00+02:00[Europe/Luxembourg];622;898;14
2018-04-15T06:15:00+02:00[Europe/Luxembourg];305;887;14
2018-04-15T06:30:00+02:00[Europe/Luxembourg];287;923;15
2018-04-15T06:45:00+02:00[Europe/Luxembourg];253;945;15
2018-04-15T07:00:00+02:00[Europe/Luxembourg];262;907;15
2018-04-15T07:15:00+02:00[Europe/Luxembourg];216;909;16
2018-04-15T07:30:00+02:00[Europe/Luxembourg];161;923;16
2018-04-15T07:45:00+02:00[Europe/Luxembourg];161;932;16
2018-04-15T08:00:00+02:00[Europe/Luxembourg];180;925;17
2018-04-15T08:15:00+02:00[Europe/Luxembourg];494;914;17
2018-04-15T08:30:00+02:00[Europe/Luxembourg];713;895;17
2018-04-15T08:45:00+02:00[Europe/Luxembourg];714;951;18
2018-04-15T09:00:00+02:00[Europe/Luxembourg];283;989;18
2018-04-15T09:15:00+02:00[Europe/Luxembourg];205;972;18
2018-04-15T09:30:00+02:00[Europe/Luxembourg];234;974;18
2018-04-15T09:45:00+02:00[Europe/Luxembourg];197;997;19
2018-04-15T10:00:00+02:00[Europe/Luxembourg];231;1041;19
2018-04-15T10:15:00+02:00[Europe/Luxembourg];257;1026;19
2018-04-15T10:30:00+02:00[Europe/Luxembourg];364;1005;19
2018-04-15T10:45:00+02:00[Europe/Luxembourg];761;1068;19
2018-04-15T11:00:00+02:00[Europe/Luxembourg];734;1084;19
2018-04-15T11:15:00+02:00[Europe/Luxembourg];684;1059;19
2018-04-15T11:30:00+02:00[Europe/Luxembourg];722;1089;19
2018-04-15T11:45:00+02:00[Europe/Luxembourg];770;1124;19
2018-04-15T12:00:00+02:00[Europe/Luxembourg];756;1113;19
2018-04-15T12:15:00+02:00[Europe/Luxembourg];735;1097;19
2018-04-15T12:30:00+02:00[Europe/Luxembourg];744;1093;19
2018-04-15T12:45:00+02:00[Europe/Luxembourg];734;1122;19
2018-04-15T13:00:00+02:00[Europe/Luxembourg];759;1047;19
2018-04-15T13:15:00+02:00[Europe/Luxembourg];748;1056;19
2018-04-15T13:30:00+02:00[Europe/Luxembourg];765;1109;19
2018-04-15T13:45:00+02:00[Europe/Luxembourg];762;1053;19
2018-04-15T14:00:00+02:00[Europe/Luxembourg];751;1035;19
2018-04-15T14:15:00+02:00[Europe/Luxembourg];771;1018;19
2018-04-15T14:30:00+02:00[Europe/Luxembourg];735;1033;18
2018-04-15T14:45:00+02:00[Europe/Luxembourg];715;998;18
2018-04-15T15:00:00+02:00[Europe/Luxembourg];715;1008;18
2018-04-15T15:15:00+02:00[Europe/Luxembourg];713;997;18
2018-04-15T15:30:00+02:00[Europe/Luxembourg];749;1018;17
2018-04-15T15:45:00+02:00[Europe/Luxembourg];733;967;17
2018-04-15T16:00:00+02:00[Europe/Luxembourg];706;950;17
2018-04-15T16:15:00+02:00[Europe/Luxembourg];717;975;16
2018-04-15T16:30:00+02:00[Europe/Luxembourg];691;981;16
2018-04-15T16:45:00+02:00[Europe/Luxembourg];699;1007;16
2018-04-15T17:00:00+02:00[Europe/Luxembourg];699;975;15
2018-04-15T17:15:00+02:00[Europe/Luxembourg];705;989;15
2018-04-15T17:30:00+02:00[Europe/Luxembourg];682;1005;15
2018-04-15T17:45:00+02:00[Europe/Luxembourg];714;992;14
2018-04-15T18:00:00+02:00[Europe/Luxembourg];736;1038;14
2018-04-15T18:15:00+02:00[Europe/Luxembourg];717;1052;13
2018-04-15T18:30:00+02:00[Europe/Luxembourg];684;1032;13
2018-04-15T18:45:00+02:00[Europe/Luxembourg];680;1050;12
2018-04-15T19:00:00+02:00[Europe/Luxembourg];711;1080;12
2018-04-15T19:15:00+02:00[Europe/Luxembourg];683;1064;11
2018-04-15T19:30:00+02:00[Europe/Luxembourg];717;1031;11
2018-04-15T19:45:00+02:00[Europe/Luxembourg];719;1043;10
2018-04-15T20:00:00+02:00[Europe/Luxembourg];728;1051;9
2018-04-15T20:15:00+02:00[Europe/Luxembourg];766;1060;9
2018-04-15T20:30:00+02:00[Europe/Luxembourg];748;1072;8
2018-04-15T20:45:00+02:00[Europe/Luxembourg];785;1092;8
2018-04-15T21:00:00+02:00[Europe/Luxembourg];802;1165;7
2018-04-15T21:15:00+02:00[Europe/Luxembourg];806;1105;7
2018-04-15T21:30:00+02:00[Europe/Luxembourg];838;1097;6
2018-04-15T21:45:00+02:00[Europe/Luxembourg];817;1073;5
2018-04-15T22:00:00+02:00[Europe/Luxembourg];794;1099;5
2018-04-15T22:15:00+02:00[Europe/Luxembourg];763;1080;4
2018-04-15T22:30:00+02:00[Europe/Luxembourg];779;1049;3
2018-04-15T22:45:00+02:00[Europe/Luxembourg];768;1033;3
2018-04-15T23:00:00+02:00[Europe/Luxembourg];737;1037;2
2018-04-15T23:15:00+02:00[Europe/Luxembourg];752;1023;1
2018-04-15T23:30:00+02:00[Europe/Luxembourg];730;970;1
2018-04-15T23:45:00+02:00[Europe/Luxembourg];728;960;0
2018-04-16T00:00:00+02:00[Europe/Luxembourg];771;968;0
2018-04-16T00:15:00+02:00[Europe/Luxembourg];753;924;0
2018-04-16T00:30:00+02:00[Europe/Luxembourg];756;909;1
2018-04-16T00:45:00+02:00[Europe/Luxembourg];773;895;1
2018-04-16T01:00:00+02:00[Europe/Luxembourg];773;926;2
2018-04-16T01:15:00+02:00[Europe/Luxembourg];774;884;3
2018-04-16T01:30:00+02:00[Europe/Luxembourg];757;887;3
2018-04-16T01:45:00+02:00[Europe/Luxembourg];757;877;4
2018-04-16T02:00:00+02:00[Europe/Luxembourg];797;908;5
2018-04-16T02:15:00+02:00[Europe/Luxembourg];790;937;5
2018-04-16T02:30:00+02:00[Europe/Luxembourg];756;914;6
2018-04-16T02:45:00+02:00[Europe/Luxembourg];733;870;7
2018-04-16T03:00:00+02:00[Europe/Luxembourg];738;1032;7
2018-04-16T03:15:00+02:00[Europe/Luxembourg];757;1139;8
2018-04-16T03:30:00+02:00[Europe/Luxembourg];751;1127;8
2018-04-16T03:45:00+02:00[Europe/Luxembourg];743;1094;9
2018-04-16T04:00:00+02:00[Europe/Luxembourg];741;1081;10
2018-04-16T04:15:00+02:00[Europe/Luxembourg];761;1067;10
2018-04-16T04:30:00+02:00[Europe/Luxembourg];798;1078;11
2018-04-16T04:45:00+02:00[Europe/Luxembourg];813;1108;11
2018-04-16T05:00:00+02:00[Europe/Luxembourg];782;1187;12
2018-04-16T05:15:00+02:00[Europe/Luxembourg];773;1216;12
2018-04-16T05:30:00+02:00[Europe/Luxembourg];780;1248;13
2018-04-16T05:45:00+02:00[Europe/Luxembourg];827;1224;13
2018-04-16T06:00:00+02:00[Europe/Luxembourg];728;1304;14
2018-04-16T06:15:00+02:00[Europe/Luxembourg];482;1470;14
2018-04-16T06:30:00+02:00[Europe/Luxembourg];532;1521;15
2018-04-16T06:45:00+02:00[Europe/Luxembourg];599;1518;15
2018-04-16T07:00:00+02:00[Europe/Luxembourg];613;1579;15
2018-04-16T07:15:00+02:00[Europe/Luxembourg];677;1654;16
2018-04-16T07:30:00+02:00[Europe/Luxembourg];746;1813;16
2018-04-16T07:45:00+02:00[Europe/Luxembourg];797;1844;16
2018-04-16T08:00:00+02:00[Europe/Luxembourg];837;1871;17
2018-04-16T08:15:00+02:00[Europe/Luxembourg];882;1914;17
2018-04-16T08:30:00+02:00[Europe/Luxembourg];918;1973;17
2018-04-16T08:45:00+02:00[Europe/Luxembourg];968;2014;18
2018-04-16T09:00:00+02:00[Europe/Luxembourg];970;2071;18
2018-04-16T09:15:00+02:00[Europe/Luxembourg];951;2086;18
2018-04-16T09:30:00+02:00[Europe/Luxembourg];943;1688;18
2018-04-16T09:45:00+02:00[Europe/Luxembourg];1018;1679;19
2018-04-16T10:00:00+02:00[Europe/Luxembourg];1197;1932;19
2018-04-16T10:15:00+02:00[Europe/Luxembourg];1556;1892;19
2018-04-16T10:30:00+02:00[Europe/Luxembourg];1519;1856;19
2018-04-16T10:45:00+02:00[Europe/Luxembourg];1079;1897;19
2018-04-16T11:00:00+02:00[Europe/Luxembourg];1082;1975;19
2018-04-16T11:15:00+02:00[Europe/Luxembourg];1458;2009;19
2018-04-16T11:30:00+02:00[Europe/Luxembourg];1533;1931;19
2018-04-16T11:45:00+02:00[Europe/Luxembourg];1582;2040;19
2018-04-16T12:00:00+02:00[Europe/Luxembourg];1579;2009;19
2018-04-16T12:15:00+02:00[Europe/Luxembourg];1549;1964;19
2018-04-16T12:30:00+02:00[Europe/Luxembourg];1464;1962;19
2018-04-16T12:45:00+02:00[Europe/Luxembourg];1414;2001;19
2018-04-16T13:00:00+02:00[Europe/Luxembourg];1442;1998;19
2018-04-16T13:15:00+02:00[Europe/Luxembourg];1494;2036;19
2018-04-16T13:30:00+02:00[Europe/Luxembourg];1531;2025;19
2018-04-16T13:45:00+02:00[Europe/Luxembourg];1496;2030;19
2018-04-16T14:00:00+02:00[Europe/Luxembourg];1475;2072;19
2018-04-16T14:15:00+02:00[Europe/Luxembourg];1459;2242;19
2018-04-16T14:30:00+02:00[Europe/Luxembourg];1524;2189;18
2018-04-16T14:45:00+02:00[Europe/Luxembourg];1498;2192;18
2018-04-16T15:00:00+02:00[Europe/Luxembourg];1417;2167;18
2018-04-16T15:15:00+02:00[Europe/Luxembourg];1396;2112;18
2018-04-16T15:30:00+02:00[Europe/Luxembourg];1351;2054;17
2018-04-16T15:45:00+02:00[Europe/Luxembourg];1361;1996;17
2018-04-16T16:00:00+02:00[Europe/Luxembourg];1338;2034;17
2018-04-16T16:15:00+02:00[Europe/Luxembourg];1231;1980;16
2018-04-16T16:30:00+02:00[Europe/Luxembourg];1202;1874;16
2018-04-16T16:45:00+02:00[Europe/Luxembourg];1168;1963;16
2018-04-16T17:00:00+02:00[Europe/Luxembourg];1195;1774;15
2018-04-16T17:15:00+02:00[Europe/Luxembourg];1130;1760;15
2018-04-16T17:30:00+02:00[Europe/Luxembourg];1017;1783;15
2018-04-16T17:45:00+02:00[Europe/Luxembourg];984;1788;14
2018-04-16T18:00:00+02:00[Europe/Luxembourg];995;1803;14
2018-04-16T18:15:00+02:00[Europe/Luxembourg];969;1714;13
2018-04-16T18:30:00+02:00[Europe/Luxembourg];934;1682;13
2018-04-16T18:45:00+02:00[Europe/Luxembourg];927;1658;12
2018-04-16T19:00:00+02:00[Europe/Luxembourg];910;1511;12
2018-04-16T19:15:00+02:00[Europe/Luxembourg];579;1345;11
2018-04-16T19:30:00+02:00[Europe/Luxembourg];412;1309;11
2018-04-16T19:45:00+02:00[Europe/Luxembourg];393;1315;10
2018-04-16T20:00:00+02:00[Europe/Luxembourg];373;1244;9
2018-04-16T20:15:00+02:00[Europe/Luxembourg];782;1215;9
2018-04-16T20:30:00+02:00[Europe/Luxembourg];888;1262;8
2018-04-16T20:45:00+02:00[Europe/Luxembourg];828;1278;8
2018-04-16T21:00:00+02:00[Europe/Luxembourg];493;1249;7
2018-04-16T21:15:00+02:00[Europe/Luxembourg];511;1223;7
2018-04-16T21:30:00+02:00[Europe/Luxembourg];479;1268;6
2018-04-16T21:45:00+02:00[Europe/Luxembourg];849;1174;5
2018-04-16T22:00:00+02:00[Europe/Luxembourg];856;1127;5
2018-04-16T22:15:00+02:00[Europe/Luxembourg];844;1135;4
2018-04-16T22:30:00+02:00[Europe/Luxembourg];819;1125;3
2018-04-16T22:45:00+02:00[Europe/Luxembourg];842;1032;3
2018-04-16T23:00:00+02:00[Europe/Luxembourg];842;1047;2
2018-04-16T23:15:00+02:00[Europe/Luxembourg];789;1043;1
2018-04-16T23:30:00+02:00[Europe/Luxembourg];771;1001;1
2018-04-16T23:45:00+02:00[Europe/Luxembourg];776;962;0
2018-04-17T00:00:00+02:00[Europe/Luxembourg];780;976;0
2018-04-17T00:15:00+02:00[Europe/Luxembourg];757;958;0
2018-04-17T00:30:00+02:00[Europe/Luxembourg];768;929;1
2018-04-17T00:45:00+02:00[Europe/Luxembourg];754;891;1
2018-04-17T01:00:00+02:00[Europe/Luxembourg];784;1147;2
2018-04-17T01:15:00+02:00[Europe/Luxembourg];781;1207;3
2018-04-17T01:30:00+02:00[Europe/Luxembourg];761;1189;3
2018-04-17T01:45:00+02:00[Europe/Luxembourg];765;1191;4
2018-04-17T02:00:00+02:00[Europe/Luxembourg];767;1227;5
2018-04-17T02:15:00+02:00[Europe/Luxembourg];801;1230;5
2018-04-17T02:30:00+02:00[Europe/Luxembourg];777;1196;6
2018-04-17T02:45:00+02:00[Europe/Luxembourg];739;1210;7
2018-04-17T03:00:00+02:00[Europe/Luxembourg];737;1241;7
2018-04-17T03:15:00+02:00[Europe/Luxembourg];758;1243;8
2018-04-17T03:30:00+02:00[Europe/Luxembourg];770;1228;8
2018-04-17T03:45:00+02:00[Europe/Luxembourg];748;1211;9
2018-04-17T04:00:00+02:00[Europe/Luxembourg];760;1218;10
2018-04-17T04:15:00+02:00[Europe/Luxembourg];763;1208;10
2018-04-17T04:30:00+02:00[Europe/Luxembourg];831;932;11
2018-04-17T04:45:00+02:00[Europe/Luxembourg];792;901;11
2018-04-17T05:00:00+02:00[Europe/Luxembourg];762;1125;12
2018-04-17T05:15:00+02:00[Europe/Luxembourg];785;1198;12
2018-04-17T05:30:00+02:00[Europe/Luxembourg];789;1223;13
2018-04-17T05:45:00+02:00[Europe/Luxembourg];850;1186;13
2018-04-17T06:00:00+02:00[Europe/Luxembourg];695;1244;14
2018-04-17T06:15:00+02:00[Europe/Luxembourg];463;1415;14
2018-04-17T06:30:00+02:00[Europe/Luxembourg];493;1444;15
2018-04-17T06:45:00+02:00[Europe/Luxembourg];496;1496;15
2018-04-17T07:00:00+02:00[Europe/Luxembourg];552;1603;15
2018-04-17T07:15:00+02:00[Europe/Luxembourg];715;1676;16
2018-04-17T07:30:00+02:00[Europe/Luxembourg];750;1784;16
2018-04-17T07:45:00+02:00[Europe/Luxembourg];785;1805;16
2018-04-17T08:00:00+02:00[Europe/Luxembourg];873;1830;17
2018-04-17T08:15:00+02:00[Europe/Luxembourg];894;1876;17
2018-04-17T08:30:00+02:00[Europe/Luxembourg];925;1931;17
2018-04-17T08:45:00+02:00[Europe/Luxembourg];933;1810;18
2018-04-17T09:00:00+02:00[Europe/Luxembourg];932;1772;18
2018-04-17T09:15:00+02:00[Europe/Luxembourg];973;1830;18
2018-04-17T09:30:00+02:00[Europe/Luxembourg];999;1879;18
2018-04-17T09:45:00+02:00[Europe/Luxembourg];995;1790;19
2018-04-17T10:00:00+02:00[Europe/Luxembourg];971;1847;19
2018-04-17T10:15:00+02:00[Europe/Luxembourg];1002;1865;19
2018-04-17T10:30:00+02:00[Europe/Luxembourg];1378;1889;19
2018-04-17T10:45:00+02:00[Europe/Luxembourg];1545;2013;19
2018-04-17T11:00:00+02:00[Europe/Luxembourg];1532;2149;19
2018-04-17T11:15:00+02:00[Europe/Luxembourg];1068;2181;19
2018-04-17T11:30:00+02:00[Europe/Luxembourg];1081;2164;19
2018-04-17T11:45:00+02:00[Europe/Luxembourg];1501;2135;19
2018-04-17T12:00:00+02:00[Europe/Luxembourg];1509;2038;19
2018-04-17T12:15:00+02:00[Europe/Luxembourg];1524;2182;19
2018-04-17T12:30:00+02:00[Europe/Luxembourg];1525;2091;19
2018-04-17T12:45:00+02:00[Europe/Luxembourg];1486;2144;19
2018-04-17T13:00:00+02:00[Europe/Luxembourg];1493;2139;19
2018-04-17T13:15:00+02:00[Europe/Luxembourg];1499;2155;19
2018-04-17T13:30:00+02:00[Europe/Luxembourg];1485;2442;19
2018-04-17T13:45:00+02:00[Europe/Luxembourg];1552;2415;19
2018-04-17T14:00:00+02:00[Europe/Luxembourg];1487;2387;19
2018-04-17T14:15:00+02:00[Europe/Luxembourg];1462;2357;19
2018-04-17T14:30:00+02:00[Europe/Luxembourg];1455;2282;18
2018-04-17T14:45:00+02:00[Europe/Luxembourg];1413;2286;18
2018-04-17T15:00:00+02:00[Europe/Luxembourg];1432;2217;18
